#Processing Run 48228 for polarization tables
#The run table thinks this was a DPARAL2 run
#Corresponding AMO file is :/home/clasg8/rootbeer2.1/dat/pol/amo_tesc_48217.dat
#Coherent Edge positions for TESC events follow:
#Event	Coh Edge	PolPlane(PARA=0,PERP=1,AMO=2,CHANGING=3)
#WARNING: table and EPICS differ on the radiator
Using value from table#WARNING: table and EPICS differ on the Plane
Using	x	 0.0	0
15763191	15772012	1311.0	0
15772012	15786726	1313.0	0
15786726	15807227	1315.0	0
15807227	15816302	1314.8	0
15816302	15841233	1317.2	0
15841233	15855974	1326.2	0
15855974	15866947	1329.0	0
15866947	15881917	1330.6	0
15881917	15896548	1333.8	0
15896548	15916394	1339.5	0
15916394	15936990	1343.9	0
15936990	15946480	1341.1	0
15946480	15966458	1329.6	0
15966458	15977032	1322.4	0
15977032	15996442	1313.8	0
15996442	16010297	1309.1	0
16010297	16025476	1311.4	0
16025476	16047126	1313.4	0
16047126	16057295	1315.0	0
16057295	16082250	1319.8	0
16082250	16091528	1320.4	0
16091528	16106989	1319.4	0
16106989	16122172	1315.0	0
16122172	16144655	1310.4	0
16144655	16160987	1320.0	0
16160987	16170510	1321.2	0
16170510	16186177	1308.9	0
16186177	16201764	1313.0	0
16201764	16222630	1314.8	0
16222630	16239743	1316.0	0
16239743	16251180	1311.0	0
16251180	16266728	1311.4	0
16266728	16286891	1319.8	0
16286891	16296950	1325.4	0
16296950	16324602	1317.4	0
16324602	16332698	1327.8	0
16332698	16342540	1325.6	0
16342540	16363499	1334.2	0
16363499	16372895	1332.6	0
16372895	16395486	1326.6	0
16395486	16409633	1328.2	0
16409633	16428655	1328.4	0
16428655	16443936	1330.0	0
16443936	16459300	1328.4	0
16459300	16482996	1324.6	0
16482996	16496885	1307.3	0
16496885	16507539	1320.6	0
16507539	16527002	1329.8	0
16527002	16537388	1334.6	0
16537388	16563072	1339.7	0
16563072	16572568	1338.7	0
16572568	16585675	1339.5	0
16585675	16601176	1340.9	0
16601176	16616016	1344.5	0
16616016	16635899	1344.7	0
16635899	16653776	1343.9	0
16653776	16662521	1340.9	0
16662521	16679436	1333.2	0
16679436	16692648	1330.2	0
16692648	16720074	1332.2	0
16720074	16730563	1321.0	0
16730563	16744793	1322.0	0
16744793	16765572	1322.0	0
16765572	16774187	1328.2	0
16774187	16792155	1333.4	0
16792155	16804726	1338.9	0
16804726	16819773	1329.6	0
16819773	16836670	1317.2	0
16836670	16850747	1319.0	0
16850747	16875125	1316.8	0
16875125	16888959	1308.5	0
16888959	16908857	1308.3	0
16908857	16923827	1313.6	0
16923827	16939061	1319.0	0
16939061	16955340	1322.4	0
16955340	16976517	1320.4	0
16976517	16988823	1320.2	0
16988823	16999275	1320.6	0
16999275	17022476	1328.6	0
17022476	17034464	1329.0	0
17034464	17048178	1327.8	0
17048178	17068810	1330.2	0
17068810	17077093	1330.6	0
17077093	17093074	1332.4	0
17093074	17112588	1330.4	0
17112588	17129486	1330.0	0
17129486	17144678	1329.6	0
17144678	17154194	1331.8	0
17154194	17167642	1337.5	0
17167642	17198370	1332.4	0
17198370	17208124	1330.0	0
17208124	17222337	1328.4	0
17222337	17232460	1332.4	0
17232460	17247813	1331.0	0
17247813	17275408	1328.0	0
17275408	17287978	1326.4	0
17287978	17301537	1322.4	0
17301537	17317910	1329.4	0
17317910	17332241	1338.7	0
17332241	17352876	1338.3	0
17352876	17372264	1333.2	0
17372264	17387976	1333.4	0
17387976	17399152	1329.6	0
17399152	17414200	1324.8	0
17414200	17433035	1325.4	0
17433035	17447167	1322.6	0
17447167	17461600	1331.0	0
17461600	17477961	1324.8	0
17477961	17498845	1329.0	0
17498845	17513885	1328.8	0
17513885	17532799	1326.4	0
17532799	17546622	1322.0	0
17546622	17557098	1316.2	0
17557098	17572696	1326.6	0
17572696	17590016	1329.0	0
17590016	17602920	1327.0	0
17602920	17617780	1325.0	0
17617780	17633989	1320.0	0
17633989	17652031	1322.0	0
17652031	17671729	1322.8	0
17671729	17687679	1319.8	0
17687679	17703197	1313.6	0
17703197	17718013	1325.0	0
17718013	17733203	1328.8	0
17733203	17751683	1314.0	0
17751683	17762952	1325.8	0
17762952	17783010	1327.4	0
17783010	17793333	1326.6	0
17793333	17813810	1325.8	0
17813810	17832496	1326.4	0
17832496	17846467	1325.6	0
17846467	17867638	1319.8	0
17867638	17882982	1326.6	0
17882982	17890559	1328.0	0
17890559	17926144	1331.0	0
17926144	17940457	1330.6	0
17940457	17962617	1333.8	0
17962617	17989362	1347.1	0
17989362	18001214	1352.7	0
18001214	18015954	1357.9	0
18015954	18031187	1362.6	0
18031187	18050261	1366.8	0
18050261	18068114	1367.2	0
18068114	18087997	1358.7	0
18087997	18095834	1344.9	0
18095834	18111968	1341.7	0
18111968	18126468	1339.9	0
18126468	18150863	1339.5	0
18150863	18160623	1339.9	0
18160623	18176053	1341.1	0
18176053	18190853	1340.5	0
18190853	18206983	1340.9	0
18206983	18225825	1340.9	0
18225825	18239928	1345.9	0
18239928	18253671	1348.5	0
18253671	18268592	1352.5	0
18268592	18283482	1353.9	0
18283482	18309381	1354.1	0
18309381	18324387	1355.5	0
18324387	18332032	1352.3	0
18332032	18351849	1330.6	0
18351849	18361868	1327.2	0
18361868	18388723	1325.6	0
18388723	18392014	1327.0	0
18392014	18407410	1327.0	0
18407410	18427779	1330.6	0
18427779	18436638	1328.2	0
18436638	18462005	1333.2	0
18462005	18475883	1330.4	0
18475883	18489300	1321.4	0
18489300	18505262	1321.6	0
18505262	18519974	1318.8	0
18519974	18542353	1325.4	0
18542353	18560537	1324.4	0
18560537	18571473	1326.2	0
18571473	18584533	1328.6	0
18584533	18601273	1327.2	0
18601273	18620031	1320.8	0
18620031	18632690	1313.0	0
18632690	18653748	1322.6	0
18653748	18668680	1325.2	0
18668680	18679801	1329.6	0
18679801	18704208	1333.0	0
18704208	18711972	1338.5	0
18711972	18727112	1329.8	0
18727112	18742486	1333.8	0
18742486	18762820	1330.6	0
18762820	18781145	1330.2	0
18781145	18802163	1328.8	0
18802163	18812005	1321.4	0
18812005	18827580	1316.8	0
18827580	18835641	1311.4	0
18835641	18848903	1306.5	0
18848903	18856715	1301.5	0
18856715	18868471	1299.7	0
18868471	18885246	1297.3	0
18885246	18904489	1307.7	0
18904489	18915190	1310.6	0
18915190	18930070	1319.6	0
18930070	18945806	1312.0	0
18945806	18966209	1315.8	0
18966209	18979831	1322.0	0
18979831	18996226	1325.8	0
18996226	19016316	1319.8	0
19016316	19026460	1319.4	0
19026460	19054675	1317.2	0
19054675	19062579	1316.6	0
19062579	19081910	1320.8	0
19081910	19093448	1328.4	0
19093448	19113945	1332.6	0
19113945	19130267	1335.4	0
19130267	19146607	1335.8	0
19146607	19162088	1330.4	0
19162088	19177521	1328.0	0
19177521	19185429	1326.2	0
19185429	19206425	1331.2	0
19206425	19215815	1329.6	0
19215815	19230991	1328.8	0
19230991	19246311	1327.6	0
19246311	19268739	1328.6	0
19268739	19292159	1322.4	0
19292159	19300351	1325.2	0
19300351	19315574	1328.2	0
19315574	19330657	1329.2	0
19330657	19346194	1318.2	0
19346194	19364023	1322.8	0
19364023	19382209	1319.4	0
19382209	19392269	1325.0	0
19392269	19407188	1324.2	0
19407188	19423291	1322.4	0
19423291	19449157	1325.2	0
19449157	19457667	1316.4	0
19457667	19473444	1319.6	0
19473444	19493098	1325.8	0
19493098	19508093	1328.2	0
19508093	19531184	1329.6	0
19531184	19537502	1328.8	0
19537502	19553329	1331.6	0
19553329	19567886	1330.2	0
19567886	19582618	1328.8	0
19582618	19605869	1328.8	0
19605869	19627871	1325.6	0
19627871	19636320	1321.2	0
19636320	19657009	1325.2	0
19657009	19666684	1326.4	0
19666684	19685351	1321.4	0
19685351	19707670	1320.2	0
19707670	19715988	1317.2	0
19715988	19731896	1313.2	0
19731896	19747486	1324.0	0
19747486	19768191	1326.8	0
19768191	19785794	1328.0	0
19785794	19795522	1331.0	0
19795522	19810824	1332.8	0
19810824	19826199	1329.2	0
19826199	19844524	1328.0	0
19844524	19855764	1323.6	0
19855764	19877019	1325.4	0
19877019	19886803	1329.6	0
19886803	19902168	1321.0	0
19902168	19930634	1322.6	0
19930634	19946055	1330.8	0
19946055	19960894	1334.4	0
19960894	19970510	1338.7	0
19970510	19991942	1340.1	0
19991942	20012906	1340.7	0
20012906	20020332	1338.3	0
20020332	99999999	1339.5	0
